zipcode,year,month,day,hour,temp,cond
85051,2015,11,01,00,62.1,Clear
85051,2015,11,01,01,60.1,Clear
85051,2015,11,01,02,57,Clear
85051,2015,11,01,03,55,Clear
85051,2015,11,01,04,57,Clear
85051,2015,11,01,05,57.9,Clear
85051,2015,11,01,06,54,Clear
85051,2015,11,01,07,57.9,Clear
85051,2015,11,01,08,66,Clear
85051,2015,11,01,09,70,Clear
85051,2015,11,01,10,72,Clear
85051,2015,11,01,11,75,Clear
85051,2015,11,01,12,78.1,Clear
85051,2015,11,01,13,79,Clear
85051,2015,11,01,14,80.1,Clear
85051,2015,11,01,15,80.1,Clear
85051,2015,11,01,16,80.1,Clear
85051,2015,11,01,17,78.1,Clear
85051,2015,11,01,18,73,Clear
85051,2015,11,01,19,69.1,Clear
85051,2015,11,01,20,66.9,Clear
85051,2015,11,01,21,66.9,Clear
85051,2015,11,01,22,66,Clear
85051,2015,11,01,23,66,Clear
85051,2015,11,02,00,64,Clear
85051,2015,11,02,01,63,Clear
85051,2015,11,02,02,63,Clear
85051,2015,11,02,03,60.1,Clear
85051,2015,11,02,04,61,Clear
85051,2015,11,02,05,60.1,Clear
85051,2015,11,02,06,60.1,Clear
85051,2015,11,02,07,63,Clear
85051,2015,11,02,08,68,Clear
85051,2015,11,02,09,70,Clear
85051,2015,11,02,10,73.9,Clear
85051,2015,11,02,11,78.1,Clear
85051,2015,11,02,12,79,Clear
85051,2015,11,02,13,81,Clear
85051,2015,11,02,14,82,Clear
85051,2015,11,02,15,82.9,Clear
85051,2015,11,02,16,82,Clear
85051,2015,11,02,17,78.1,Clear
85051,2015,11,02,18,75.9,Clear
85051,2015,11,02,19,73,Clear
85051,2015,11,02,20,72,Clear
85051,2015,11,02,21,72,Clear
85051,2015,11,02,22,70,Clear
85051,2015,11,02,23,70,Clear
85023,2015,11,01,00,62.1,Clear
85023,2015,11,01,01,60.1,Clear
85023,2015,11,01,02,57,Clear
85023,2015,11,01,03,55,Clear
85023,2015,11,01,04,57,Clear
85023,2015,11,01,05,57.9,Clear
85023,2015,11,01,06,54,Clear
85023,2015,11,01,07,57.9,Clear
85023,2015,11,01,08,66,Clear
85023,2015,11,01,09,70,Clear
85023,2015,11,01,10,72,Clear
85023,2015,11,01,11,75,Clear
85023,2015,11,01,12,78.1,Clear
85023,2015,11,01,13,79,Clear
85023,2015,11,01,14,80.1,Clear
85023,2015,11,01,15,80.1,Clear
85023,2015,11,01,16,80.1,Clear
85023,2015,11,01,17,78.1,Clear
85023,2015,11,01,18,73,Clear
85023,2015,11,01,19,69.1,Clear
85023,2015,11,01,20,66.9,Clear
85023,2015,11,01,21,66.9,Clear
85023,2015,11,01,22,66,Clear
85023,2015,11,01,23,66,Clear
85023,2015,11,02,00,64,Clear
85023,2015,11,02,01,63,Clear
85023,2015,11,02,02,63,Clear
85023,2015,11,02,03,60.1,Clear
85023,2015,11,02,04,61,Clear
85023,2015,11,02,05,60.1,Clear
85023,2015,11,02,06,60.1,Clear
85023,2015,11,02,07,63,Clear
85023,2015,11,02,08,68,Clear
85023,2015,11,02,09,70,Clear
85023,2015,11,02,10,73.9,Clear
85023,2015,11,02,11,78.1,Clear
85023,2015,11,02,12,79,Clear
85023,2015,11,02,13,81,Clear
85023,2015,11,02,14,82,Clear
85023,2015,11,02,15,82.9,Clear
85023,2015,11,02,16,82,Clear
85023,2015,11,02,17,78.1,Clear
85023,2015,11,02,18,75.9,Clear
85023,2015,11,02,19,73,Clear
85023,2015,11,02,20,72,Clear
85023,2015,11,02,21,72,Clear
85023,2015,11,02,22,70,Clear
85023,2015,11,02,23,70,Clear
85008,2015,11,01,00,64.9,Clear
85008,2015,11,01,01,64,Clear
85008,2015,11,01,02,63,Clear
85008,2015,11,01,03,61,Clear
85008,2015,11,01,04,61,Clear
85008,2015,11,01,05,59,Clear
85008,2015,11,01,06,59,Clear
85008,2015,11,01,07,62.1,Clear
85008,2015,11,01,08,66,Clear
85008,2015,11,01,09,70,Clear
85008,2015,11,01,10,73.9,Clear
85008,2015,11,01,11,77,Clear
85008,2015,11,01,12,79,Clear
85008,2015,11,01,13,82,Clear
85008,2015,11,01,14,84,Clear
85008,2015,11,01,15,84,Clear
85008,2015,11,01,16,82.9,Clear
85008,2015,11,01,17,82,Clear
85008,2015,11,01,18,80.1,Clear
85008,2015,11,01,19,73.9,Clear
85008,2015,11,01,20,73.9,Clear
85008,2015,11,01,21,71.1,Clear
85008,2015,11,01,22,69.1,Clear
85008,2015,11,01,23,66.9,Clear
85008,2015,11,02,00,66,Clear
85008,2015,11,02,01,64,Clear
85008,2015,11,02,02,64,Clear
85008,2015,11,02,03,64,Clear
85008,2015,11,02,04,63,Clear
85008,2015,11,02,05,63,Clear
85008,2015,11,02,06,61,Clear
85008,2015,11,02,07,63,Clear
85008,2015,11,02,08,68,Clear
85008,2015,11,02,09,72,Clear
85008,2015,11,02,10,75.9,Clear
85008,2015,11,02,11,80.1,Clear
85008,2015,11,02,12,84,Clear
85008,2015,11,02,13,86,Clear
85008,2015,11,02,14,86,Clear
85008,2015,11,02,15,87.1,Clear
85008,2015,11,02,16,86,Clear
85008,2015,11,02,17,82.9,Clear
85008,2015,11,02,18,80.1,Clear
85008,2015,11,02,19,77,Clear
85008,2015,11,02,20,75.9,Clear
85008,2015,11,02,21,73.9,Clear
85008,2015,11,02,22,72,Clear
85008,2015,11,02,23,71.1,Clear
85044,2015,11,01,00,64.9,Clear
85044,2015,11,01,01,64,Clear
85044,2015,11,01,02,63,Clear
85044,2015,11,01,03,61,Clear
85044,2015,11,01,04,61,Clear
85044,2015,11,01,05,59,Clear
85044,2015,11,01,06,59,Clear
85044,2015,11,01,07,62.1,Clear
85044,2015,11,01,08,66,Clear
85044,2015,11,01,09,70,Clear
85044,2015,11,01,10,73.9,Clear
85044,2015,11,01,11,77,Clear
85044,2015,11,01,12,79,Clear
85044,2015,11,01,13,82,Clear
85044,2015,11,01,14,84,Clear
85044,2015,11,01,15,84,Clear
85044,2015,11,01,16,82.9,Clear
85044,2015,11,01,17,82,Clear
85044,2015,11,01,18,80.1,Clear
85044,2015,11,01,19,73.9,Clear
85044,2015,11,01,20,73.9,Clear
85044,2015,11,01,21,71.1,Clear
85044,2015,11,01,22,69.1,Clear
85044,2015,11,01,23,66.9,Clear
85044,2015,11,02,00,66,Clear
85044,2015,11,02,01,64,Clear
85044,2015,11,02,02,64,Clear
85044,2015,11,02,03,64,Clear
85044,2015,11,02,04,63,Clear
85044,2015,11,02,05,63,Clear
85044,2015,11,02,06,61,Clear
85044,2015,11,02,07,63,Clear
85044,2015,11,02,08,68,Clear
85044,2015,11,02,09,72,Clear
85044,2015,11,02,10,75.9,Clear
85044,2015,11,02,11,80.1,Clear
85044,2015,11,02,12,84,Clear
85044,2015,11,02,13,86,Clear
85044,2015,11,02,14,86,Clear
85044,2015,11,02,15,87.1,Clear
85044,2015,11,02,16,86,Clear
85044,2015,11,02,17,82.9,Clear
85044,2015,11,02,18,80.1,Clear
85044,2015,11,02,19,77,Clear
85044,2015,11,02,20,75.9,Clear
85044,2015,11,02,21,73.9,Clear
85044,2015,11,02,22,72,Clear
85044,2015,11,02,23,71.1,Clear
85035,2015,11,01,06,55.4,Clear
85035,2015,11,01,07,57.2,Clear
85035,2015,11,01,08,64.4,Clear
85035,2015,11,01,09,68,Clear
85035,2015,11,01,10,73.4,Clear
85035,2015,11,01,11,75.2,Clear
85035,2015,11,01,12,75.2,Clear
85035,2015,11,01,13,80.6,Clear
85035,2015,11,01,14,80.6,Clear
85035,2015,11,01,15,82.4,Clear
85035,2015,11,01,16,82.4,Clear
85035,2015,11,01,17,78.8,Clear
85035,2015,11,01,18,75.2,Clear
85035,2015,11,02,05,57.2,Clear
85035,2015,11,02,06,55.4,Clear
85035,2015,11,02,07,60.8,Clear
85035,2015,11,02,08,64.4,Clear
85035,2015,11,02,09,71.6,Clear
85035,2015,11,02,10,75.2,Clear
85035,2015,11,02,11,78.8,Clear
85035,2015,11,02,12,80.6,Clear
85035,2015,11,02,13,82.4,Clear
85035,2015,11,02,14,84.2,Clear
85035,2015,11,02,15,84.2,Clear
85035,2015,11,02,16,84.2,Clear
85035,2015,11,02,17,80.6,Clear
85035,2015,11,02,18,78.8,Clear
85035,2015,11,02,19,73.4,Clear
85041,2015,11,01,00,64.9,Clear
85041,2015,11,01,01,64,Clear
85041,2015,11,01,02,63,Clear
85041,2015,11,01,03,61,Clear
85041,2015,11,01,04,61,Clear
85041,2015,11,01,05,59,Clear
85041,2015,11,01,06,59,Clear
85041,2015,11,01,07,62.1,Clear
85041,2015,11,01,08,66,Clear
85041,2015,11,01,09,70,Clear
85041,2015,11,01,10,73.9,Clear
85041,2015,11,01,11,77,Clear
85041,2015,11,01,12,79,Clear
85041,2015,11,01,13,82,Clear
85041,2015,11,01,14,84,Clear
85041,2015,11,01,15,84,Clear
85041,2015,11,01,16,82.9,Clear
85041,2015,11,01,17,82,Clear
85041,2015,11,01,18,80.1,Clear
85041,2015,11,01,19,73.9,Clear
85041,2015,11,01,20,73.9,Clear
85041,2015,11,01,21,71.1,Clear
85041,2015,11,01,22,69.1,Clear
85041,2015,11,01,23,66.9,Clear
85041,2015,11,02,00,66,Clear
85041,2015,11,02,01,64,Clear
85041,2015,11,02,02,64,Clear
85041,2015,11,02,03,64,Clear
85041,2015,11,02,04,63,Clear
85041,2015,11,02,05,63,Clear
85041,2015,11,02,06,61,Clear
85041,2015,11,02,07,63,Clear
85041,2015,11,02,08,68,Clear
85041,2015,11,02,09,72,Clear
85041,2015,11,02,10,75.9,Clear
85041,2015,11,02,11,80.1,Clear
85041,2015,11,02,12,84,Clear
85041,2015,11,02,13,86,Clear
85041,2015,11,02,14,86,Clear
85041,2015,11,02,15,87.1,Clear
85041,2015,11,02,16,86,Clear
85041,2015,11,02,17,82.9,Clear
85041,2015,11,02,18,80.1,Clear
85041,2015,11,02,19,77,Clear
85041,2015,11,02,20,75.9,Clear
85041,2015,11,02,21,73.9,Clear
85041,2015,11,02,22,72,Clear
85041,2015,11,02,23,71.1,Clear
85003,2015,11,01,00,64.9,Clear
85003,2015,11,01,01,64,Clear
85003,2015,11,01,02,63,Clear
85003,2015,11,01,03,61,Clear
85003,2015,11,01,04,61,Clear
85003,2015,11,01,05,59,Clear
85003,2015,11,01,06,59,Clear
85003,2015,11,01,07,62.1,Clear
85003,2015,11,01,08,66,Clear
85003,2015,11,01,09,70,Clear
85003,2015,11,01,10,73.9,Clear
85003,2015,11,01,11,77,Clear
85003,2015,11,01,12,79,Clear
85003,2015,11,01,13,82,Clear
85003,2015,11,01,14,84,Clear
85003,2015,11,01,15,84,Clear
85003,2015,11,01,16,82.9,Clear
85003,2015,11,01,17,82,Clear
85003,2015,11,01,18,80.1,Clear
85003,2015,11,01,19,73.9,Clear
85003,2015,11,01,20,73.9,Clear
85003,2015,11,01,21,71.1,Clear
85003,2015,11,01,22,69.1,Clear
85003,2015,11,01,23,66.9,Clear
85003,2015,11,02,00,66,Clear
85003,2015,11,02,01,64,Clear
85003,2015,11,02,02,64,Clear
85003,2015,11,02,03,64,Clear
85003,2015,11,02,04,63,Clear
85003,2015,11,02,05,63,Clear
85003,2015,11,02,06,61,Clear
85003,2015,11,02,07,63,Clear
85003,2015,11,02,08,68,Clear
85003,2015,11,02,09,72,Clear
85003,2015,11,02,10,75.9,Clear
85003,2015,11,02,11,80.1,Clear
85003,2015,11,02,12,84,Clear
85003,2015,11,02,13,86,Clear
85003,2015,11,02,14,86,Clear
85003,2015,11,02,15,87.1,Clear
85003,2015,11,02,16,86,Clear
85003,2015,11,02,17,82.9,Clear
85003,2015,11,02,18,80.1,Clear
85003,2015,11,02,19,77,Clear
85003,2015,11,02,20,75.9,Clear
85003,2015,11,02,21,73.9,Clear
85003,2015,11,02,22,72,Clear
85003,2015,11,02,23,71.1,Clear
85048,2015,11,01,00,64.9,Clear
85048,2015,11,01,01,64,Clear
85048,2015,11,01,02,63,Clear
85048,2015,11,01,03,61,Clear
85048,2015,11,01,04,61,Clear
85048,2015,11,01,05,59,Clear
85048,2015,11,01,06,59,Clear
85048,2015,11,01,07,62.1,Clear
85048,2015,11,01,08,66,Clear
85048,2015,11,01,09,70,Clear
85048,2015,11,01,10,73.9,Clear
85048,2015,11,01,11,77,Clear
85048,2015,11,01,12,79,Clear
85048,2015,11,01,13,82,Clear
85048,2015,11,01,14,84,Clear
85048,2015,11,01,15,84,Clear
85048,2015,11,01,16,82.9,Clear
85048,2015,11,01,17,82,Clear
85048,2015,11,01,18,80.1,Clear
85048,2015,11,01,19,73.9,Clear
85048,2015,11,01,20,73.9,Clear
85048,2015,11,01,21,71.1,Clear
85048,2015,11,01,22,69.1,Clear
85048,2015,11,01,23,66.9,Clear
85048,2015,11,02,00,66,Clear
85048,2015,11,02,01,64,Clear
85048,2015,11,02,02,64,Clear
85048,2015,11,02,03,64,Clear
85048,2015,11,02,04,63,Clear
85048,2015,11,02,05,63,Clear
85048,2015,11,02,06,61,Clear
85048,2015,11,02,07,63,Clear
85048,2015,11,02,08,68,Clear
85048,2015,11,02,09,72,Clear
85048,2015,11,02,10,75.9,Clear
85048,2015,11,02,11,80.1,Clear
85048,2015,11,02,12,84,Clear
85048,2015,11,02,13,86,Clear
85048,2015,11,02,14,86,Clear
85048,2015,11,02,15,87.1,Clear
85048,2015,11,02,16,86,Clear
85048,2015,11,02,17,82.9,Clear
85048,2015,11,02,18,80.1,Clear
85048,2015,11,02,19,77,Clear
85048,2015,11,02,20,75.9,Clear
85048,2015,11,02,21,73.9,Clear
85048,2015,11,02,22,72,Clear
85048,2015,11,02,23,71.1,Clear
85353,2015,11,01,06,55.4,Clear
85353,2015,11,01,07,57.2,Clear
85353,2015,11,01,08,64.4,Clear
85353,2015,11,01,09,68,Clear
85353,2015,11,01,10,73.4,Clear
85353,2015,11,01,11,75.2,Clear
85353,2015,11,01,12,75.2,Clear
85353,2015,11,01,13,80.6,Clear
85353,2015,11,01,14,80.6,Clear
85353,2015,11,01,15,82.4,Clear
85353,2015,11,01,16,82.4,Clear
85353,2015,11,01,17,78.8,Clear
85353,2015,11,01,18,75.2,Clear
85353,2015,11,02,05,57.2,Clear
85353,2015,11,02,06,55.4,Clear
85353,2015,11,02,07,60.8,Clear
85353,2015,11,02,08,64.4,Clear
85353,2015,11,02,09,71.6,Clear
85353,2015,11,02,10,75.2,Clear
85353,2015,11,02,11,78.8,Clear
85353,2015,11,02,12,80.6,Clear
85353,2015,11,02,13,82.4,Clear
85353,2015,11,02,14,84.2,Clear
85353,2015,11,02,15,84.2,Clear
85353,2015,11,02,16,84.2,Clear
85353,2015,11,02,17,80.6,Clear
85353,2015,11,02,18,78.8,Clear
85353,2015,11,02,19,73.4,Clear
85016,2015,11,01,00,64.9,Clear
85016,2015,11,01,01,64,Clear
85016,2015,11,01,02,63,Clear
85016,2015,11,01,03,61,Clear
85016,2015,11,01,04,61,Clear
85016,2015,11,01,05,59,Clear
85016,2015,11,01,06,59,Clear
85016,2015,11,01,07,62.1,Clear
85016,2015,11,01,08,66,Clear
85016,2015,11,01,09,70,Clear
85016,2015,11,01,10,73.9,Clear
85016,2015,11,01,11,77,Clear
85016,2015,11,01,12,79,Clear
85016,2015,11,01,13,82,Clear
85016,2015,11,01,14,84,Clear
85016,2015,11,01,15,84,Clear
85016,2015,11,01,16,82.9,Clear
85016,2015,11,01,17,82,Clear
85016,2015,11,01,18,80.1,Clear
85016,2015,11,01,19,73.9,Clear
85016,2015,11,01,20,73.9,Clear
85016,2015,11,01,21,71.1,Clear
85016,2015,11,01,22,69.1,Clear
85016,2015,11,01,23,66.9,Clear
85016,2015,11,02,00,66,Clear
85016,2015,11,02,01,64,Clear
85016,2015,11,02,02,64,Clear
85016,2015,11,02,03,64,Clear
85016,2015,11,02,04,63,Clear
85016,2015,11,02,05,63,Clear
85016,2015,11,02,06,61,Clear
85016,2015,11,02,07,63,Clear
85016,2015,11,02,08,68,Clear
85016,2015,11,02,09,72,Clear
85016,2015,11,02,10,75.9,Clear
85016,2015,11,02,11,80.1,Clear
85016,2015,11,02,12,84,Clear
85016,2015,11,02,13,86,Clear
85016,2015,11,02,14,86,Clear
85016,2015,11,02,15,87.1,Clear
85016,2015,11,02,16,86,Clear
85016,2015,11,02,17,82.9,Clear
85016,2015,11,02,18,80.1,Clear
85016,2015,11,02,19,77,Clear
85016,2015,11,02,20,75.9,Clear
85016,2015,11,02,21,73.9,Clear
85016,2015,11,02,22,72,Clear
85016,2015,11,02,23,71.1,Clear
85022,2015,11,01,00,62.1,Clear
85022,2015,11,01,01,60.1,Clear
85022,2015,11,01,02,57,Clear
85022,2015,11,01,03,55,Clear
85022,2015,11,01,04,57,Clear
85022,2015,11,01,05,57.9,Clear
85022,2015,11,01,06,54,Clear
85022,2015,11,01,07,57.9,Clear
85022,2015,11,01,08,66,Clear
85022,2015,11,01,09,70,Clear
85022,2015,11,01,10,72,Clear
85022,2015,11,01,11,75,Clear
85022,2015,11,01,12,78.1,Clear
85022,2015,11,01,13,79,Clear
85022,2015,11,01,14,80.1,Clear
85022,2015,11,01,15,80.1,Clear
85022,2015,11,01,16,80.1,Clear
85022,2015,11,01,17,78.1,Clear
85022,2015,11,01,18,73,Clear
85022,2015,11,01,19,69.1,Clear
85022,2015,11,01,20,66.9,Clear
85022,2015,11,01,21,66.9,Clear
85022,2015,11,01,22,66,Clear
85022,2015,11,01,23,66,Clear
85022,2015,11,02,00,64,Clear
85022,2015,11,02,01,63,Clear
85022,2015,11,02,02,63,Clear
85022,2015,11,02,03,60.1,Clear
85022,2015,11,02,04,61,Clear
85022,2015,11,02,05,60.1,Clear
85022,2015,11,02,06,60.1,Clear
85022,2015,11,02,07,63,Clear
85022,2015,11,02,08,68,Clear
85022,2015,11,02,09,70,Clear
85022,2015,11,02,10,73.9,Clear
85022,2015,11,02,11,78.1,Clear
85022,2015,11,02,12,79,Clear
85022,2015,11,02,13,81,Clear
85022,2015,11,02,14,82,Clear
85022,2015,11,02,15,82.9,Clear
85022,2015,11,02,16,82,Clear
85022,2015,11,02,17,78.1,Clear
85022,2015,11,02,18,75.9,Clear
85022,2015,11,02,19,73,Clear
85022,2015,11,02,20,72,Clear
85022,2015,11,02,21,72,Clear
85022,2015,11,02,22,70,Clear
85022,2015,11,02,23,70,Clear
85033,2015,11,01,06,55.4,Clear
85033,2015,11,01,07,57.2,Clear
85033,2015,11,01,08,64.4,Clear
85033,2015,11,01,09,68,Clear
85033,2015,11,01,10,73.4,Clear
85033,2015,11,01,11,75.2,Clear
85033,2015,11,01,12,75.2,Clear
85033,2015,11,01,13,80.6,Clear
85033,2015,11,01,14,80.6,Clear
85033,2015,11,01,15,82.4,Clear
85033,2015,11,01,16,82.4,Clear
85033,2015,11,01,17,78.8,Clear
85033,2015,11,01,18,75.2,Clear
85033,2015,11,02,05,57.2,Clear
85033,2015,11,02,06,55.4,Clear
85033,2015,11,02,07,60.8,Clear
85033,2015,11,02,08,64.4,Clear
85033,2015,11,02,09,71.6,Clear
85033,2015,11,02,10,75.2,Clear
85033,2015,11,02,11,78.8,Clear
85033,2015,11,02,12,80.6,Clear
85033,2015,11,02,13,82.4,Clear
85033,2015,11,02,14,84.2,Clear
85033,2015,11,02,15,84.2,Clear
85033,2015,11,02,16,84.2,Clear
85033,2015,11,02,17,80.6,Clear
85033,2015,11,02,18,78.8,Clear
85033,2015,11,02,19,73.4,Clear
85040,2015,11,01,00,64.9,Clear
85040,2015,11,01,01,64,Clear
85040,2015,11,01,02,63,Clear
85040,2015,11,01,03,61,Clear
85040,2015,11,01,04,61,Clear
85040,2015,11,01,05,59,Clear
85040,2015,11,01,06,59,Clear
85040,2015,11,01,07,62.1,Clear
85040,2015,11,01,08,66,Clear
85040,2015,11,01,09,70,Clear
85040,2015,11,01,10,73.9,Clear
85040,2015,11,01,11,77,Clear
85040,2015,11,01,12,79,Clear
85040,2015,11,01,13,82,Clear
85040,2015,11,01,14,84,Clear
85040,2015,11,01,15,84,Clear
85040,2015,11,01,16,82.9,Clear
85040,2015,11,01,17,82,Clear
85040,2015,11,01,18,80.1,Clear
85040,2015,11,01,19,73.9,Clear
85040,2015,11,01,20,73.9,Clear
85040,2015,11,01,21,71.1,Clear
85040,2015,11,01,22,69.1,Clear
85040,2015,11,01,23,66.9,Clear
85040,2015,11,02,00,66,Clear
85040,2015,11,02,01,64,Clear
85040,2015,11,02,02,64,Clear
85040,2015,11,02,03,64,Clear
85040,2015,11,02,04,63,Clear
85040,2015,11,02,05,63,Clear
85040,2015,11,02,06,61,Clear
85040,2015,11,02,07,63,Clear
85040,2015,11,02,08,68,Clear
85040,2015,11,02,09,72,Clear
85040,2015,11,02,10,75.9,Clear
85040,2015,11,02,11,80.1,Clear
85040,2015,11,02,12,84,Clear
85040,2015,11,02,13,86,Clear
85040,2015,11,02,14,86,Clear
85040,2015,11,02,15,87.1,Clear
85040,2015,11,02,16,86,Clear
85040,2015,11,02,17,82.9,Clear
85040,2015,11,02,18,80.1,Clear
85040,2015,11,02,19,77,Clear
85040,2015,11,02,20,75.9,Clear
85040,2015,11,02,21,73.9,Clear
85040,2015,11,02,22,72,Clear
85040,2015,11,02,23,71.1,Clear
85007,2015,11,01,00,64.9,Clear
85007,2015,11,01,01,64,Clear
85007,2015,11,01,02,63,Clear
85007,2015,11,01,03,61,Clear
85007,2015,11,01,04,61,Clear
85007,2015,11,01,05,59,Clear
85007,2015,11,01,06,59,Clear
85007,2015,11,01,07,62.1,Clear
85007,2015,11,01,08,66,Clear
85007,2015,11,01,09,70,Clear
85007,2015,11,01,10,73.9,Clear
85007,2015,11,01,11,77,Clear
85007,2015,11,01,12,79,Clear
85007,2015,11,01,13,82,Clear
85007,2015,11,01,14,84,Clear
85007,2015,11,01,15,84,Clear
85007,2015,11,01,16,82.9,Clear
85007,2015,11,01,17,82,Clear
85007,2015,11,01,18,80.1,Clear
85007,2015,11,01,19,73.9,Clear
85007,2015,11,01,20,73.9,Clear
85007,2015,11,01,21,71.1,Clear
85007,2015,11,01,22,69.1,Clear
85007,2015,11,01,23,66.9,Clear
85007,2015,11,02,00,66,Clear
85007,2015,11,02,01,64,Clear
85007,2015,11,02,02,64,Clear
85007,2015,11,02,03,64,Clear
85007,2015,11,02,04,63,Clear
85007,2015,11,02,05,63,Clear
85007,2015,11,02,06,61,Clear
85007,2015,11,02,07,63,Clear
85007,2015,11,02,08,68,Clear
85007,2015,11,02,09,72,Clear
85007,2015,11,02,10,75.9,Clear
85007,2015,11,02,11,80.1,Clear
85007,2015,11,02,12,84,Clear
85007,2015,11,02,13,86,Clear
85007,2015,11,02,14,86,Clear
85007,2015,11,02,15,87.1,Clear
85007,2015,11,02,16,86,Clear
85007,2015,11,02,17,82.9,Clear
85007,2015,11,02,18,80.1,Clear
85007,2015,11,02,19,77,Clear
85007,2015,11,02,20,75.9,Clear
85007,2015,11,02,21,73.9,Clear
85007,2015,11,02,22,72,Clear
85007,2015,11,02,23,71.1,Clear
85050,2015,11,01,00,62.1,Clear
85050,2015,11,01,01,60.1,Clear
85050,2015,11,01,02,57,Clear
85050,2015,11,01,03,55,Clear
85050,2015,11,01,04,57,Clear
85050,2015,11,01,05,57.9,Clear
85050,2015,11,01,06,54,Clear
85050,2015,11,01,07,57.9,Clear
85050,2015,11,01,08,66,Clear
85050,2015,11,01,09,70,Clear
85050,2015,11,01,10,72,Clear
85050,2015,11,01,11,75,Clear
85050,2015,11,01,12,78.1,Clear
85050,2015,11,01,13,79,Clear
85050,2015,11,01,14,80.1,Clear
85050,2015,11,01,15,80.1,Clear
85050,2015,11,01,16,80.1,Clear
85050,2015,11,01,17,78.1,Clear
85050,2015,11,01,18,73,Clear
85050,2015,11,01,19,69.1,Clear
85050,2015,11,01,20,66.9,Clear
85050,2015,11,01,21,66.9,Clear
85050,2015,11,01,22,66,Clear
85050,2015,11,01,23,66,Clear
85050,2015,11,02,00,64,Clear
85050,2015,11,02,01,63,Clear
85050,2015,11,02,02,63,Clear
85050,2015,11,02,03,60.1,Clear
85050,2015,11,02,04,61,Clear
85050,2015,11,02,05,60.1,Clear
85050,2015,11,02,06,60.1,Clear
85050,2015,11,02,07,63,Clear
85050,2015,11,02,08,68,Clear
85050,2015,11,02,09,70,Clear
85050,2015,11,02,10,73.9,Clear
85050,2015,11,02,11,78.1,Clear
85050,2015,11,02,12,79,Clear
85050,2015,11,02,13,81,Clear
85050,2015,11,02,14,82,Clear
85050,2015,11,02,15,82.9,Clear
85050,2015,11,02,16,82,Clear
85050,2015,11,02,17,78.1,Clear
85050,2015,11,02,18,75.9,Clear
85050,2015,11,02,19,73,Clear
85050,2015,11,02,20,72,Clear
85050,2015,11,02,21,72,Clear
85050,2015,11,02,22,70,Clear
85050,2015,11,02,23,70,Clear
85004,2015,11,01,00,64.9,Clear
85004,2015,11,01,01,64,Clear
85004,2015,11,01,02,63,Clear
85004,2015,11,01,03,61,Clear
85004,2015,11,01,04,61,Clear
85004,2015,11,01,05,59,Clear
85004,2015,11,01,06,59,Clear
85004,2015,11,01,07,62.1,Clear
85004,2015,11,01,08,66,Clear
85004,2015,11,01,09,70,Clear
85004,2015,11,01,10,73.9,Clear
85004,2015,11,01,11,77,Clear
85004,2015,11,01,12,79,Clear
85004,2015,11,01,13,82,Clear
85004,2015,11,01,14,84,Clear
85004,2015,11,01,15,84,Clear
85004,2015,11,01,16,82.9,Clear
85004,2015,11,01,17,82,Clear
85004,2015,11,01,18,80.1,Clear
85004,2015,11,01,19,73.9,Clear
85004,2015,11,01,20,73.9,Clear
85004,2015,11,01,21,71.1,Clear
85004,2015,11,01,22,69.1,Clear
85004,2015,11,01,23,66.9,Clear
85004,2015,11,02,00,66,Clear
85004,2015,11,02,01,64,Clear
85004,2015,11,02,02,64,Clear
85004,2015,11,02,03,64,Clear
85004,2015,11,02,04,63,Clear
85004,2015,11,02,05,63,Clear
85004,2015,11,02,06,61,Clear
85004,2015,11,02,07,63,Clear
85004,2015,11,02,08,68,Clear
85004,2015,11,02,09,72,Clear
85004,2015,11,02,10,75.9,Clear
85004,2015,11,02,11,80.1,Clear
85004,2015,11,02,12,84,Clear
85004,2015,11,02,13,86,Clear
85004,2015,11,02,14,86,Clear
85004,2015,11,02,15,87.1,Clear
85004,2015,11,02,16,86,Clear
85004,2015,11,02,17,82.9,Clear
85004,2015,11,02,18,80.1,Clear
85004,2015,11,02,19,77,Clear
85004,2015,11,02,20,75.9,Clear
85004,2015,11,02,21,73.9,Clear
85004,2015,11,02,22,72,Clear
85004,2015,11,02,23,71.1,Clear
85054,2015,11,01,00,62.1,Clear
85054,2015,11,01,01,60.1,Clear
85054,2015,11,01,02,60.1,Clear
85054,2015,11,01,03,57,Clear
85054,2015,11,01,04,57.9,Clear
85054,2015,11,01,05,55,Clear
85054,2015,11,01,06,55,Clear
85054,2015,11,01,07,59,Clear
85054,2015,11,01,08,64,Clear
85054,2015,11,01,09,68,Clear
85054,2015,11,01,10,73,Clear
85054,2015,11,01,11,75.9,Clear
85054,2015,11,01,12,77,Clear
85054,2015,11,01,13,79,Clear
85054,2015,11,01,14,80.1,Clear
85054,2015,11,01,15,82,Clear
85054,2015,11,01,16,81,Clear
85054,2015,11,01,17,78.1,Clear
85054,2015,11,01,18,73.9,Clear
85054,2015,11,01,19,73.9,Clear
85054,2015,11,01,20,69.1,Clear
85054,2015,11,01,21,68,Clear
85054,2015,11,01,22,66.9,Clear
85054,2015,11,01,23,63,Clear
85054,2015,11,02,00,64,Clear
85054,2015,11,02,01,64,Clear
85054,2015,11,02,02,59,Clear
85054,2015,11,02,03,60.1,Clear
85054,2015,11,02,04,55.9,Clear
85054,2015,11,02,05,57,Clear
85054,2015,11,02,06,55.9,Clear
